strategy_id,coin_regime,trades,episodes,mean_profit_ratio,mean_benchmark_return,benchmark_matched_episodes,excess_return,tier,dollar_gain_usd,benchmark_dollar_gain_usd,max_drawdown,episode_excess_lcb,excess_dollar_gain_usd,lcb_grade,profit_factor,worst_trade,liquidation_rate,forced_exit_rate,total_regime_days,sortino,annualized_return,drawdown_since_peak,sortino_pts,drawdown_pts,annualized_return_pts,liquidation_pts,profit_factor_pts,worst_trade_pts,freqforge_score
SARCross-sideways,SIDEWAYS,8,7,0.0441029423716,-0.0819334738163,7,0.126036416188,EXPLORATORY,308.720596601,-573.534316714,0,-0.0359675340986,882.254913315,D,inf,0.024188639349,0,0,144,-100,0.782520956662,0,100,100,79.1260478331,100,100,100,96.868907175
SARCross-sideways,TRANSITION,5,5,0.0268844637223,-0.137263473481,5,0.164147937203,EXPLORATORY,134.422318612,-686.317367404,0.000299275192892,0.125732882095,820.739686015,A,450.159575549,-0.000299275192892,0,0,44,-100,1.11509423394,0.000299275192892,100,99.9700724807,90.5754711697,100,100,99.9700724807,98.5758460437
SARCross-transition,BEAR,3,3,0.00339854191336,0.019148937124,3,-0.0157503952107,EXPLORATORY,10.1956257401,57.4468113721,0,-0.202216285079,-47.251185632,F,inf,3.38989141161e-08,0,0,92,-100,0.0404500369036,0,100,100,10.1125092259,100,100,100,86.5168763839
SARCross-transition,BULL,3,2,0.0472437654135,0.817914911546,2,-0.770671146133,EXPLORATORY,94.4875308269,1635.82982309,0,-1.75552990608,-1541.34229227,F,inf,0.0165481252878,0,0,127,-100,0.271558651589,0,100,100,53.5779325795,100,100,100,93.0366898869
SARCross-transition,SIDEWAYS,9,9,0.0100685750767,-0.0855423911267,9,0.0956109662034,EXPLORATORY,90.61717569,-769.881520141,0,0.0685267584138,860.498695831,A,inf,0.000140573712002,0,0,263,-100,0.12576147957,0,100,100,31.4403698924,100,100,100,89.7160554839
SARCross-transition,TRANSITION,3,3,0.000149682585166,-0.0869989622837,3,0.0871486448689,EXPLORATORY,0.449047755498,-260.996886851,7.59796406531e-05,-0.0395382185543,261.445934607,D,2.97003544475,-0.000129084398747,0,0,14,61.9288415014,0.0117073164826,0.00011396946098,100,99.9886030539,2.92682912065,100,73.6376329178,99.9870915601,82.7986475794
SimpleBollinger-downtrend,BEAR,9,9,0.0266928320323,-0.169296370671,9,0.195989202704,EXPLORATORY,240.235488291,-1523.66733604,0,0.112822196187,1763.90282433,A,inf,0.00788810001291,0,0,380,-100,0.23075250849,0,100,100,51.5376254245,100,100,100,92.7306438137
SimpleBollinger-downtrend,SIDEWAYS,1,1,5.30175820311e-05,-0.224204730832,1,0.224257748414,EXPLORATORY,0.0530175820311,-224.204730832,0,,224.257748414,,inf,5.30175820311e-05,0,0,33,-100,0.000586406589132,0,100,100,0.146601647283,100,100,100,85.0219902471
Squeeze001-downtrend,BEAR,21,16,0.0083299225695,-0.13052534162,16,0.13885526419,VALIDATION,133.278761112,-2088.40546593,4.40514482091e-05,0.0681996061775,2221.68422704,A,234.71492947,-0.00018510100254,0,0,623,388.809089359,0.0780846674252,0.00018510100254,100,99.9814898997,19.5211668563,100,100,99.9814898997,87.9216964934
Squeeze001-downtrend,BULL,11,3,0.042680582227,0.0255096889901,3,0.0171708932369,EXPLORATORY,128.041746681,76.5290669703,1.83053940279e-05,-0.852761942294,51.5126797106,F,2814.82113074,-3.66107880559e-05,0,0,71,4650.87522212,0.658242782233,3.66107880559e-05,100,99.9963389212,72.9121391116,100,100,99.9963389212,95.9355394892
Squeeze001-downtrend,SIDEWAYS,2,2,-0.0986511695735,-0.217002727319,2,0.118351557745,EXPLORATORY,-197.302339147,-434.005454638,0.236459058716,-0.564774725766,236.703115491,F,0.1655961915,-0.236459058716,0,0,35,-100,-2.05758153682,0.236459058716,100,40.885235321,0,100,3.31192383,76.3540941284,58.1879106261
Squeeze001-downtrend,TRANSITION,1,1,-3.42270149551e-06,-0.0141904966674,1,0.0141870739659,EXPLORATORY,-0.00342270149551,-14.1904966674,3.42270149554e-06,,14.1870739659,,0,-3.42270149551e-06,0,0,8,-100,-0.000156160755733,3.42270149554e-06,100,99.9996577299,0,100,0,99.9996577299,74.9998802054
TheRealPullbackV2-sideways,BEAR,9,5,0.0216964036134,-0.0791242246935,5,0.100820628307,EXPLORATORY,108.482018067,-395.621123468,0.00920182966958,-0.0622772927872,504.103141535,F,3.94729477621,-0.0368073186783,0,0,230,-100,0.172156246063,0.0368073186783,100,96.3192681322,43.0390615157,100,77.3023554108,96.3192681322,87.8978386147
TheRealPullbackV2-sideways,BULL,4,3,-0.0179420915856,-0.0907502100715,3,0.0728081184859,EXPLORATORY,-53.8262747568,-272.250630215,0.0184336269997,0.0385745521123,218.424355458,A,0.269998861896,-0.0368963461607,0,0,16,-3124.35076412,-1.22791189289,0.0368672539994,100,96.3132746001,0,100,5.39997723791,96.3103653839,74.2493529122
TheRealPullbackV2-sideways,SIDEWAYS,24,18,0.0289606925448,-0.0916774513244,18,0.120638143869,VALIDATION,521.292465806,-1650.19412384,0.000735117057863,0.0688921740769,2171.48658965,A,42.7134419158,-0.0065944418276,0,0,504,185.089861662,0.37752331353,0.0065944418276,100,99.3405558172,58.8761656765,100,100,99.3405558172,93.6006193875
TheRealPullbackV2-sideways,TRANSITION,6,4,-0.0237245298029,-0.133723279486,4,0.109998749683,EXPLORATORY,-94.8981192116,-534.893117944,0.036711114972,0.0776544843088,439.994998733,A,0.159312519441,-0.036711114972,0,0,18,-9.10956686585,-1.9243229729,0.036711114972,0,96.3288885028,0,100,3.18625038883,96.3288885028,49.0337360149
adxbbrsi2-transition,BEAR,21,15,0.00749616982905,-0.0976105327809,15,0.10510670261,VALIDATION,112.442547436,-1464.15799171,8.57137327225e-05,0.0320296864632,1576.60053915,A,556.395888295,-8.57137327225e-05,0,0,545,520.425706914,0.0753055592918,8.57137327225e-05,100,99.9914286267,18.826389823,100,100,99.9914286267,87.8209584928
adxbbrsi2-transition,BULL,7,7,0.00391307187249,0.106035869917,7,-0.102122798045,EXPLORATORY,27.3915031074,742.251089421,1.54732438931e-05,-0.242960327883,-714.859586314,F,591.083184815,-4.64197316791e-05,0,0,179,-100,0.0558541823141,4.64197316792e-05,100,99.9953580268,13.9635455785,100,100,99.9953580268,87.0929071462
adxbbrsi2-transition,SIDEWAYS,21,12,0.00649709356619,0.013725915043,12,-0.0072288214768,VALIDATION,77.9651227942,164.710980516,8.39206823098e-06,-0.156860493273,-86.7458577216,F,742.77148496,-8.39206823096e-05,0,0,316,421.446852706,0.0900546513288,8.39206823098e-05,100,99.9916079318,22.5136628322,100,100,99.9916079318,88.3741122009
adxbbrsi2-transition,TRANSITION,14,10,0.00801076490537,-0.0987627225959,10,0.106773487501,VALIDATION,80.1076490537,-987.627225959,5.61342451672e-09,0.0641733568205,1067.73487501,A,766937.728457,-5.05208208477e-08,0,0,80,2586145.18323,0.365491148807,5.05208206505e-08,100,99.9999949479,58.2745574404,100,100,99.9999949479,93.7411818478
cryptotank-downtrend,BEAR,117,32,0.0290207862693,-0.0473674494499,32,0.0763882357192,VALIDATION,928.665160616,-1515.7583824,0.00977599787498,0.0226329576566,2444.42354301,A,1.65096602704,-0.208623606235,0,0,1033,0.546292190328,0.328134350072,0.19632440053,18.2097396776,51.4702397882,56.4067175036,100,52.548301352,79.1376393765,54.0495965648
cryptotank-downtrend,BULL,45,10,-0.0928484528317,0.129601468635,10,-0.222449921466,VALIDATION,-928.484528317,1296.01468635,0.0577123326694,-0.649035247496,-2224.49921466,F,0.458916392971,-0.214728599022,0,0,172,-2.0615855523,-1.97033053974,0.201993164343,0,49.5017089142,0,100,9.17832785941,78.5271400978,36.1459740243
cryptotank-downtrend,SIDEWAYS,43,10,0.0277100921514,-0.116799231892,10,0.144509324044,VALIDATION,277.100921514,-1167.99231892,0.00839500087213,-0.0415185018924,1445.09324044,D,1.46246241917,-0.206464986882,0,0,276,0.464651075177,0.366455928814,0.206464986882,15.4883691726,48.3837532795,58.3227964407,100,43.1231209585,79.3535013118,51.9641123061
cryptotank-downtrend,TRANSITION,35,13,0.0677587499954,-0.0117557870675,13,0.0795145370629,VALIDATION,880.86374994,-152.825231878,0.00149683513376,0.00686354516001,1033.68898182,B,50.4180791117,-0.0149683513376,0,0,106,32.2602857092,3.03316291253,0.0149683513376,100,98.5031648662,100,100,100,98.5031648662,99.4761077032
cryptotank-sideways,BEAR,9,6,0.0484839900895,-0.104544572744,6,0.153028562834,EXPLORATORY,290.903940537,-627.267436464,0,0.0112153525251,918.171377002,B,inf,0.0148688172923,0,0,230,-100,0.461651905635,0,100,100,63.0825952817,100,100,100,94.4623892923
cryptotank-sideways,BULL,11,5,0.00233231389698,-0.0263267144868,5,0.0286590283838,VALIDATION,11.6615694849,-131.633572434,0.0175502804151,-0.174139280953,143.295141919,F,1.06040602517,-0.193053084566,0,0,99,-100,0.0429946753736,0.193053084566,100,52.7787661736,10.7486688434,100,23.0203012584,80.6946915434,65.1784911501
cryptotank-sideways,SIDEWAYS,81,21,0.00404972078275,-0.097758419099,21,0.101808139882,VALIDATION,85.0441364378,-2052.92680108,0.0356848198529,0.0584047092328,2137.97093752,A,1.05360156829,-0.234793255549,0,0,504,0.0793528774704,0.061589503571,0.212106973331,2.64509591568,46.9732566673,15.3973758927,100,22.6800784145,76.5206744451,39.6342698156
cryptotank-sideways,TRANSITION,45,12,0.003495403061,-0.109733347834,12,0.113228750895,VALIDATION,41.944836732,-1316.80017401,0.10002442619,0.0523599362412,1358.74501074,A,1.05168836685,-0.200048852379,0,0,110,0.128772136123,0.139180594611,0.200048852379,4.29240453742,49.9877869052,34.7951486527,100,22.5844183424,79.9951147621,44.047273469
cryptotank-transition,BEAR,23,9,0.0548934593131,-0.0439836613243,9,0.0988771206374,VALIDATION,494.041133818,-395.852951919,0.00080899113781,-0.0243631250878,889.894085737,D,204.562647652,-0.00242697341343,0,0,317,-100,0.568848624112,0.00242697341343,100,99.7573026587,68.4424312056,100,100,99.7573026587,95.1814206114
cryptotank-transition,BULL,20,8,-0.0383429456734,0.132738831619,8,-0.171081777292,VALIDATION,-306.743565387,1061.91065295,0.09842493604,-0.429529812938,-1368.65421834,F,0.625495204287,-0.211006015785,0,0,254,-0.928751004699,-0.440792918765,0.207302282427,0,48.1744293932,0,100,12.5099040857,78.8993984215,36.184537599
cryptotank-transition,SIDEWAYS,23,15,0.00537687135527,0.0133717301245,15,-0.00799485876923,VALIDATION,80.653070329,200.575951867,0.0321730762486,-0.128799942645,-119.922881538,F,1.19283460136,-0.209213338943,0,0,373,133.155851049,0.0789232457643,0.209213338943,100,47.6966652642,19.7308114411,100,29.6417300681,79.0786661057,65.7558276496
cryptotank-transition,TRANSITION,17,7,0.0496083113288,-0.0396628954189,7,0.0892712067477,VALIDATION,347.258179302,-277.640267932,0.00215083834754,-0.0085269762942,624.898447234,C,33.2904954432,-0.0107541917377,0,0,31,-100,4.08868501436,0.0107541917377,100,98.9245808262,100,100,100,98.9245808262,99.6236032892
eltoro1_4-transition,BEAR,66,33,0.0116807555681,-0.0247778058067,33,0.0364585613748,VALIDATION,385.464933746,-817.667591621,0.0176541397574,-0.0102147123906,1203.13252537,C,1.318938066,-0.251364762047,0,0,1005,0.300791191461,0.139994727181,0.247493223495,10.0263730487,38.1266941263,34.9986817953,100,35.9469033001,74.8635237953,43.3691117726
eltoro1_4-transition,BULL,17,13,-0.00410915108253,0.0576972295387,13,-0.0618063806213,VALIDATION,-53.4189640729,750.063984004,0.0606038709592,-0.218430945916,-803.482948076,F,0.89184561349,-0.251498501499,0,0,329,-2.12473280576,-0.0592642002632,0.251498501499,0,37.1253746253,0,100,17.8369122698,74.8501498501,33.5500498683
eltoro1_4-transition,SIDEWAYS,58,44,-0.0154347049313,-0.0316032138923,44,0.016168508961,VALIDATION,-679.127016977,-1390.54141126,0.0459778887736,-0.0299856969884,711.414394283,D,0.651408168644,-0.248304690701,0,0.0172413793103,1319,-0.599956813015,-0.187931282181,0.246347523444,0,38.413119139,0,100,13.0281633729,75.1695309299,33.423049215
eltoro1_4-transition,TRANSITION,39,30,0.0124220621327,-0.0557028203808,30,0.0681248825135,VALIDATION,372.661863981,-1671.08461142,0.0215824931398,0.0422037617974,2043.7464754,A,1.73680317635,-0.249009627207,0,0,229,0.558423468404,0.593980700232,0.249009627207,18.6141156135,37.7475931983,69.6990350116,100,56.8401588174,75.0990372793,52.7392020643
eltoro1_4_simple-downtrend,BEAR,111,42,0.00352588642065,-0.0433778755179,42,0.0469037619385,VALIDATION,148.087229667,-1821.87077175,0.0263470801842,0.000664202415173,1969.95800142,B,1.04346759431,-0.249650899253,0,0.00900900900901,1341,0.132446563466,0.0403071132204,0.224482917633,4.41488544886,43.8792705918,10.0767783051,100,22.1733797153,75.0349100747,38.3058847349
eltoro1_4_simple-downtrend,BULL,41,17,-0.0627724961192,0.0560999386389,17,-0.118872434758,VALIDATION,-1067.13243403,953.698956862,0.0465240611677,-0.364297158621,-2020.83139089,F,0.586134604614,-0.250442361509,0,0,217,-21.9615752135,-1.79494626,0.232620305839,0,41.8449235404,0,100,11.7226920923,74.9557638491,34.1290764792
eltoro1_4_simple-downtrend,SIDEWAYS,31,20,-0.0233461309772,-0.0853350404035,20,0.0619889094263,VALIDATION,-466.922619544,-1706.70080807,0.0415835578684,-0.0365838329878,1239.77818853,D,0.697552807534,-0.246062668964,0,0.0322580645161,657,-1.58328211956,-0.259401455302,0.246062668964,0,38.484332759,0,100,13.9510561507,75.3937331036,33.5555621152
eltoro1_4_simple-downtrend,TRANSITION,26,20,0.0424794180949,-0.0344606742284,20,0.0769400923233,VALIDATION,849.588361898,-689.213484568,0.00991821737584,0.0354804477465,1538.80184647,A,4.42637524347,-0.247955434396,0,0,158,-100,1.96265665881,0.247955434396,100,38.011141401,94.8132832941,100,79.098907163,75.2044565604,79.1551142167
