strategy_id,run_profile,timeframe,coverage_status,coverage_evidence,window_start,window_end_exclusive,required_pairs,complete_pairs,availability_limited_pairs,missing_files,edge_failures,auxiliary_failures,pair_specific_gaps,synchronized_gaps,duplicate_candles,source_fingerprint
ScalpV1,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Scalp_2,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Scalp_3,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Scalp_4,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Scalp_6,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Scalp_7,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Scalping2,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
ScalpingCCI_325,spot_long,15m,PASS,policy=1;mode=spot;timeframe=15m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_59786b266b1661ca08381b938b2ca9cb3b6f40aac0325e00be1faef371623b6e
ScalpingMomentsStrategyV6,futures_long_short,5m,PASS,policy=1;mode=futures;timeframe=5m;complete=8/8;availability_limited=0;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,,,,,0,0,0,sha256_f4345083dd3c4a28437d93e44abf69a91baea665637b1cc7cd7298670d486f4a
SchismLess,spot_long,15m,PASS,policy=1;mode=spot;timeframe=15m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_59786b266b1661ca08381b938b2ca9cb3b6f40aac0325e00be1faef371623b6e
SchismLess_v2,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_0318,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_Badstreak,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_Badstreak2,spot_long,15m,PASS,policy=1;mode=spot;timeframe=15m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_59786b266b1661ca08381b938b2ca9cb3b6f40aac0325e00be1faef371623b6e
Schism_v1,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_v1_4,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_v1_5,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_v1_6,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Schism_v2,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SeeYouLaterTSL,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SeeYouLater_68,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SimpleBollinger_2,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
Simple_18,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
Simple_3,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
Simple_4,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Simple_5,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Simple_98,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SlingShot1,futures_long_short,1m,PASS,policy=1;mode=futures;timeframe=1m;complete=8/8;availability_limited=0;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,,,,,0,0,0,sha256_b70b84c542db073ec26c218e7e373c64b8770a6e2db6d6001d5da64be8392707
SlopeIsDope,spot_long,4h,PASS,policy=1;mode=spot;timeframe=4h;complete=8/8;availability_limited=1;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,0,0,sha256_3189fb1b70726edcb8094812a734108d82fb90f275749253fb8b98b5ce7d49ab
SlowPotato_358,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmaCrossStrategy,spot_long,1d,PASS,policy=1;mode=spot;timeframe=1d;complete=8/8;availability_limited=1;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,0,0,sha256_e606ca78497360fc0ec1042bb6ffe7a553818da8fe41f9ff04e1b6ca510a956a
SmaRsi,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmaRsiStrategy_386,spot_long,1d,PASS,policy=1;mode=spot;timeframe=1d;complete=8/8;availability_limited=1;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,0,0,sha256_e606ca78497360fc0ec1042bb6ffe7a553818da8fe41f9ff04e1b6ca510a956a
SmaRsiStrategy_59,spot_long,1d,PASS,policy=1;mode=spot;timeframe=1d;complete=8/8;availability_limited=1;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,0,0,sha256_e606ca78497360fc0ec1042bb6ffe7a553818da8fe41f9ff04e1b6ca510a956a
SmaRsiStrategy_plot,spot_long,1d,PASS,policy=1;mode=spot;timeframe=1d;complete=8/8;availability_limited=1;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,0,0,sha256_e606ca78497360fc0ec1042bb6ffe7a553818da8fe41f9ff04e1b6ca510a956a
Smart5MinStrategy,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmartMoneyConceptsFreqAI,futures_long_short,5m,PASS,policy=1;mode=futures;timeframe=5m;complete=8/8;availability_limited=0;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,,,,,0,0,0,sha256_f4345083dd3c4a28437d93e44abf69a91baea665637b1cc7cd7298670d486f4a
SmidoltStrategy,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmoothOperator_10,spot_long,5t,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
SmoothOperator_2,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmoothOperator_3,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmoothOperator_4,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SmoothScalp_121,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
SmoothScalp_2,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
SmoothScalp_3,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
SmoothScalp_321,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
SmoothScalp_386,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
SmoothScalp_4,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
SmoothScalp_476,spot_long,1t,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
SmoothScalp_831,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Solipsis_tradedbexp,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v1,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v2,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v2_4,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v2_5,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v2_6,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v3,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v3_fuck,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Solipsis_v4_2,futures_long,5m,PASS,policy=1;mode=futures;timeframe=5m;complete=8/8;availability_limited=0;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,,,,,0,0,0,sha256_f4345083dd3c4a28437d93e44abf69a91baea665637b1cc7cd7298670d486f4a
Solipsis_v4_3,futures_long,5m,PASS,policy=1;mode=futures;timeframe=5m;complete=8/8;availability_limited=0;sync_gaps=0;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,,,,,0,0,0,sha256_f4345083dd3c4a28437d93e44abf69a91baea665637b1cc7cd7298670d486f4a
Solipsis_v5,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
SpringAlarm,spot_long,1h,PASS,policy=1;mode=spot;timeframe=1h;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_ca7ff1931fd6c56a6b8207860a55741af9c20bb55de36000b62730174c4f2937
Squeeze001_2,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
Squeeze002_2,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
SqueezeMomentum_2,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
SqueezeMomentum_3,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
SqueezeOff_2,spot_long,,PENDING,unsupported_or_unknown_profile,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,0,0,,,,,,,,
StandardStrategy,spot_long,1h,PASS,policy=1;mode=spot;timeframe=1h;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_ca7ff1931fd6c56a6b8207860a55741af9c20bb55de36000b62730174c4f2937
Stavix,spot_long,1m,PASS,policy=1;mode=spot;timeframe=1m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_abb17c3c2a1a410057e1351508eeebdd41b095e316f737ad57de215036a3c3e3
Stavix5,spot_long,15m,PASS,policy=1;mode=spot;timeframe=15m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_59786b266b1661ca08381b938b2ca9cb3b6f40aac0325e00be1faef371623b6e
SteveLava,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Stoch,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
strategy001,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy001_419,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy001_426,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy001_custom_sell_2,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy001_custom_sell_3,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy001_custom_sell_857,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy002_155,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
Strategy002_439,spot_long,5m,PASS,policy=1;mode=spot;timeframe=5m;complete=8/8;availability_limited=1;sync_gaps=13;pair_gaps=0;aux_failures=0;duplicates=0,2020-03-01T00:00:00Z,2026-08-21T00:00:00Z,8,8,XMR/USDT,,,,0,13,0,sha256_e8d28cd87065e2c4fddc76d0370ed6ddf67047ffb0a8bbd02f4139488617d93b
